,caption,class
2027,a loud sound of mouse pattering,126
2028,a recording of mouse pattering,126
2029,mouse pattering sound in a video,126
2030,this is a repetitive sound of mouse pattering,126
2031,a sound of mouse pattering,126
2032,A mouse is squeaking.,127
2033,A mouse is making squeaky noises.,127
2034,A mouse is making squeaking sounds.,127
2035,A mouse is snuffling and squeaking.,127
2036,A mouse is running around and squeaking.,127
2037,A mouse is making high-pitched squeaks on awakening from hibernation.,127
2038,A common dormouse is making a high-pitched squeak on awakening from hibernation.,127
2039,this is a sound of mouse squeaking,127
2040,a blend of mouse squeaking sounds,127
2041,this is a fading sound of mouse squeaking,127
2042,a snippet of the mouse squeaking sound,127
2043,a rhythmic sound of mouse squeaking,127
2044,mouse squeaking sound in distance,127
2045,this is a repetitive sound of mouse squeaking,127
2046,a recording of mouse squeaking,127
2047,mouse squeaking sound in the background,127
2048,A bird singing.,128
2049,Bird is singing.,128
2050,Birds are singing.,128
2051,A single bird cry.,128
2052,A bird is singing.,128
2053,A bird is passing by.,128
2054,Birds are conversing.,128
2055,Birds are passing by.,128
2056,Birds are subsinging.,128
2057,A bird is advertising.,128
2058,Bellbirds are singing.,128
2059,Palebirds are singing.,128
2060,Tui birds are singing.,128
2061,Songbirds are singing.,128
2062,Cat birds are singing.,128
2063,Motmot bird is singing.,128
2064,this is an annoying sound of ocean burbling,129
2065,a recording of ocean burbling,129
2066,a sound of ocean burbling,129
2067,a loud sound of ocean burbling,129
2068,ocean burbling sound in the background,129
2069,a rhythmic sound of ocean burbling,129
2070,this is a continuous sound of ocean burbling,129
2071,ocean burbling can be heard,129
2072,a blend of ocean burbling sounds,129
2073,this is a clear sound of ocean burbling,129
2074,a snippet of the ocean burbling sound,129
2075,ocean burbling sound in distance,129
2076,this is a fading sound of ocean burbling,129
2077,ocean burbling sound in a video,129
2078,a noisy ocean burbling sound,129
2079,this is a sound of ocean burbling,129
2080,Doors open and close.,130
2081,Car doors are opening.,130
2082,Car doors are closing.,130
2083,Car door opens and closes.,130
2084,Car doors are being opened.,130
2085,Doors are opened and closed.,130
2086,A car door opens and closes.,130
2087,Subway car doors are opening.,130
2088,A car is opening and closing.,130
2089,Doors are opened with a card.,130
2090,Doors are opening and closing.,130
2091,Tube doors opening and closing.,130
2092,A car door opening and closing.,130
2093,Car hood is being opened/closed.,130
2094,Car door is closing and opening.,130
2095,A car door is opened and closed.,130
2096,Car door opens and closes.,131
2097,A car door opens and closes.,131
2098,Car electric window closing.,131
2099,A car is opening and closing.,131
2100,Windows are opened and closed.,131
2101,A car door opening and closing.,131
2102,A car door is opened and closed.,131
2103,An electric car door is opening.,131
2104,An electric car door is closing.,131
2105,Car hood is being opened/closed.,131
2106,Car door is closing and opening.,131
2107,Windows are opening and closing.,131
2108,Wind in a car with open windows.,131
2109,Car door is opening and closing.,131
2110,A car is being opened and closed.,131
2111,Car trunk being opened and closed.,131
2112,Doors open and close.,132
2113,Door opens and closes.,132
2114,Closet door is opening.,132
2115,Box opening and closing.,132
2116,A door opens and closes.,132
2117,A gate opens and closes.,132
2118,Door bolt open and close.,132
2119,Door opening and closing.,132
2120,A door opens then closes.,132
2121,A closet door is opening.,132
2122,A window opens and closes.,132
2123,Sound of a closet opening.,132
2124,Books opening and closing.,132
2125,Phone opening and closing.,132
2126,Car door opens and closes.,132
2127,A fridge opens and closes.,132
2128,An orchestral stinger.,133
2129,An epic orchestral cue.,133
2130,An orchestra is tuning.,133
2131,An orchestra is playing.,133
2132,Calming orchestra music.,133
2133,An orchestra is singing.,133
2134,Epic orchestra is playing.,133
2135,The sound is an orchestra.,133
2136,An orchestra is recording.,133
2137,An orchestra is tuning up.,133
2138,An orchestra is rehearsing.,133
2139,An orchestra is warming up.,133
2140,An orchestra is performing.,133
2141,An orchestral hit is heard.,133
2142,Deep bass orchestral sound.,133
2143,An orchestration is playing.,133
2144,A semi-tame giant otter is making groaning and growling vocalizations. Chewing and splashing water sounds are also heard.,134
2145,otter growling sound in the background,134
2146,otter growling sound in a video,134
2147,a poor quality recording of otter growling,134
2148,a sound of otter growling,134
2149,otter growling sound in distance,134
2150,a noisy otter growling sound,134
2151,this is a sound of otter growling,134
2152,this is a clear sound of otter growling,134
2153,this is a fading sound of otter growling,134
2154,otter growling can be heard,134
2155,a blend of otter growling sounds,134
2156,this is a repetitive sound of otter growling,134
2157,a snippet of the otter growling sound,134
2158,this is an annoying sound of otter growling,134
2159,a loud sound of otter growling,134
2160,Owl is hooting.,135
2161,Owls are hooting.,135
2162,An owl is hooting.,135
2163,An owl hoots twice.,135
2164,A small owl is hooting.,135
2165,A mother owl is hooting.,135
2166,A Little-owl is hooting.,135
2167,Crickets and owl hooting.,135
2168,An owl is hooting outside.,135
2169,Tawny owl hoots are heard.,135
2170,Owls are hooting together.,135
2171,An owl is hooting in a tree.,135
2172,Owl hooting and dog barking.,135
2173,A hoot owl is making a sound.,135
2174,Owls are hooting in the night.,135
2175,An owl is hooting and calling.,135
2176,A parrot is talking.,136
2177,A parrot is talking to its owner.,136
2178,Someone is talking about a parrot.,136
2179,A parrot is talking and squawking.,136
2180,Parrots are talking and screeching.,136
2181,"A parrot is talking and saying ""no"".",136
2182,Someone is listening to a parrot's talk.,136
2183,Noises from parrots and people talking in someone's apartment.,136
2184,Parrot is talking to itself and being recorded with a smartphone.,136
2185,"A parrot is cooing and talking with prompting from the owner. Other birds, possibly budgies, are in the background.",136
2186,"Parrots are laughing, screeching, and talking in a quarantine area. Some human movement is heard in the background.",136
2187,a loud sound of parrot talking,136
2188,a sound of parrot talking,136
2189,a blend of parrot talking sounds,136
2190,parrot talking sound in a video,136
2191,parrot talking sound in distance,136
2192,Penguins are making brays and honks.,137
2193,Penguins are braying with water in the background.,137
2194,Penguins are making brays and honks. The background is the sounds of a colony. The sea is heard in the distance.,137
2195,a poor quality recording of penguins braying,137
2196,penguins braying,137
2197,this is an annoying sound of penguins braying,137
2198,a snippet of the penguins braying sound,137
2199,a rhythmic sound of penguins braying,137
2200,a loud sound of penguins braying,137
2201,this is a continuous sound of penguins braying,137
2202,penguins braying sound in a video,137
2203,penguins braying can be heard,137
2204,penguins braying sound in distance,137
2205,this is a repetitive sound of penguins braying,137
2206,a sound of penguins braying,137
2207,this is a fading sound of penguins braying,137
2208,"Echoes in a train station, people talking, and babies babbling.",138
2209,a loud sound of people babbling,138
2210,this is a continuous sound of people babbling,138
2211,a blend of people babbling sounds,138
2212,this is a sound of people babbling,138
2213,this is a fading sound of people babbling,138
2214,this is a repetitive sound of people babbling,138
2215,a noisy people babbling sound,138
2216,this is a clear sound of people babbling,138
2217,people babbling sound in distance,138
2218,a rhythmic sound of people babbling,138
2219,a recording of people babbling,138
2220,people babbling sound in the background,138
2221,people babbling sound in a video,138
2222,a poor quality recording of people babbling,138
2223,this is an annoying sound of people babbling,138
2224,People are crying.,139
2225,A battlecry with reverb.,139
2226,People are crying loudly.,139
2227,A battlecry is being made.,139
2228,A battle cry is being made.,139
2229,A battle cry is being heard.,139
2230,People are crying out in pain.,139
2231,Someone is making a battle cry.,139
2232,People are shouting in a battle crowd.,139
2233,Multiple people are crying or mourning.,139
2234,A puppy is crying and people are talking.,139
2235,"People are crying, screaming, and yelling.",139
2236,Someone is shouting a warcry during battle.,139
2237,Dogs barking and people crying and screaming.,139
2238,People are crying and talking in a restaurant.,139
2239,People are kneeling to pray in a crypt church.,139
2240,Loud belly laughter.,140
2241,People are laughing.,140
2242,People are laughing evilly.,140
2243,People are laughing loudly.,140
2244,People laughing and talking.,140
2245,People are laughing quietly.,140
2246,People are laughing in a bar.,140
2247,A room of people is laughing.,140
2248,People are laughing heartily.,140
2249,People are laughing together.,140
2250,People are laughing naturally.,140
2251,People are laughing on a ride.,140
2252,A crowd of people is laughing.,140
2253,People are laughing with delay.,140
2254,People are laughing in a class.,140
2255,People are pretending to laugh.,140
2256,People are booing.,141
2257,People are in a booking hall.,141
2258,A group of people are booing.,141
2259,People are turning book pages.,141
2260,People are talking about books.,141
2261,People are booing and whistling.,141
2262,People are talking in a bookstore.,141
2263,People are booing in a sport event.,141
2264,People are copying books in a branch.,141
2265,People are practicing textbook reading.,141
2266,"People are discussing the word ""booty"".",141
2267,People are rioting with boos and shouts.,141
2268,A crowd of people are booing and jeering.,141
2269,People are testing bamboo carrying poles.,141
2270,"People are stamping, booing, and whistling.",141
2271,People are walking in a hall with wet boots.,141
2272,People are burping.,142
2273,this is a fading sound of people burping,142
2274,this is a sound of people burping,142
2275,a noisy people burping sound,142
2276,this is an annoying sound of people burping,142
2277,a blend of people burping sounds,142
2278,people burping sound in the background,142
2279,people burping sound in distance,142
2280,this is a repetitive sound of people burping,142
2281,a poor quality recording of people burping,142
2282,people burping sound in a video,142
2283,a rhythmic sound of people burping,142
2284,a snippet of the people burping sound,142
2285,people burping can be heard,142
2286,a loud sound of people burping,142
2287,this is a continuous sound of people burping,142
2288,People are cheering.,143
2289,People cheering for grads.,143
2290,People are cheering twice.,143
2291,People are cheering in a pub.,143
2292,Crowd cheers and people talk.,143
2293,People are cheering with wine.,143
2294,A crowd of people is cheering.,143
2295,A crowd of people are cheering.,143
2296,People are cheering for a team.,143
2297,A group of people are cheering.,143
2298,People are chatting cheerfully.,143
2299,People are yelling and cheering.,143
2300,People are singing and cheering.,143
2301,People are cheering and talking.,143
2302,People are clapping and cheering.,143
2303,People are shouting and cheering.,143
2304,People are clapping.,144
2305,People are clapping hands.,144
2306,People are clapping slowly.,144
2307,People are clapping weakly.,144
2308,People are clapping in sync.,144
