,caption,class
3052,A cooking pot is being used.,[26]
3053,Someone is typing in a keyboard.,[20]
3054,A Zippo lighter is being lit.,[79]
3055,Background noise with added reverb and a humming microwave.,[50]
3056,A keyboard is playing.,[20]
3057,A toilet is being flushed in a state room.,[70]
3058,A toilet is being flushed in a state room of a cruise ship.,[70]
3059,A toilet is being flushed on a cruise ship.,[70]
3060,A girl is singing a song in her bed.,[31]
3061,Church bells are ringing in an avenue.,[18]
3062,Someone is unzipping a jacket or hoodie.,[79]
3063,Crows are chatting and screaming in a city.,[58]
3064,A small stream is winding through a village and its sound is fascinating and calming.,[66]
3065,"Children, mostly boys, are supporting someone with applause and positive reactions.",[3]
3066,Synthesized electric guitar sounds are playing.,[29]
3067,Someone is slamming a piano bench.,[63]
3068,Snare wires are getting strummed.,[67]
3069,Small waves are being recorded on the sand-beach.,[75]
3070,Someone is washing their hands in the sink.,[61]
3071,A dog is barking and a boy is in the background.,[4]
3072,Someone is walking through the Symonds Street underpass passing a water feature with cars driving overhead.,"[73, 12]"
3073,Binaural recording of a suburban environment with passing vehicles and bird calls.,[12]
3074,Drawer being opened and closed.,[27]
3075,A shorter sound of glitches is being made starting with a loud noise and ending with a buzzing noise.,[11]
3076,A fan is being recorded on various settings.,[48]
3077,"A percussive recording is playing with a gong, singing bowl, and wind chimes.",[38]
3078,Birds and crickets are making ambient sound after rain.,[22]
3079,"Crickets are chirping over quiet suburbs, cars are passing nearby.","[17, 12, 22]"
3080,Someone is clapping and cheering.,"[19, 13]"
3081,Rain is falling from a balcony.,[55]
3082,"Birds and crickets are heard in the morning, suitable for a nature ambient soundscape.",[22]
3083,"People are chatting, playing cards, drinking beer, and passing by with bells ringing.",[12]
3084,Rain is falling on a patio roof.,[55]
3085,People are chatting and laughing on a platform.,[41]
3086,A squeaky jetty and water splash are being recorded.,[65]
3087,Rain is falling and birds are singing.,[55]
3088,A stove burner is turned on to heat a pot of water.,[26]
3089,Sink being filled with water.,"[33, 61]"
3090,"Ambience in a town with business, birds singing, fruit seller, occasional car and scooter passing by.",[12]
3091,"Sounds of transit, singing teenagers, random conversations, and a man asking a question are heard in a busy square.",[45]
3092,Vehicles are passing by near a road.,[12]
3093,Searching through shortwave bands.,[75]
3094,"Birds are chirping, traffic is heard, dogs are barking, leaves are blowing, wind is present in an urban area.","[17, 4]"
3095,Water is filling a hole in the ground.,[33]
3096,A sheet pan is making sounds in the rain.,[26]
3097,Sea waves from a hill.,[75]
3098,Waves and various sounds are heard at a beach.,[75]
3099,A crowd is chanting at a protest.,[23]
3100,A water stream is flowing in a big pipe.,[66]
3101,A water stream is flowing.,[66]
3102,Traffic noise is heard from a window in the daytime.,[71]
3103,A zip bag is being opened and closed.,[79]
3104,"Waves, drainage, waves breaking, sea, and dock sounds.",[75]
3105,"Soundscape in a park with air, noise, birds, traffic, and dogs.",[71]
3106,Cars and people are passing by in the rain.,[12]
3107,A fan is running.,[48]
3108,"It is raining with some cars passing, people having conversations, and engine sounds.",[12]
3109,Someone is burping inside a kitchen.,[9]
3110,Cars are passing by in nature.,[12]
3111,A happy crowd is celebrating.,[23]
3112,Light rain is falling in a forest.,[55]
3113,A chord hit is slammed.,[63]
3114,"A dripping sound, loopable.",[28]
3115,Heavy rain is falling in an urban area.,[55]
3116,The sound quality of drums is being streamed.,[66]
3117,Someone is typing on a laptop keyboard.,[20]
3118,"Birds, crickets, cicadas, and a river are heard.",[22]
3119,Crickets and dogs are heard in the night.,[22]
3120,"Birds, sheep bells, dog barkings, and a house are heard in a rural area.",[4]
3121,Church bells are heard.,[18]
3122,A dull clinking metal sound.,[16]
3123,An acoustic guitar is playing a note.,[2]
3124,A cricket is being recorded.,[22]
3125,Someone is writing on a chalkboard in a small classroom.,[77]
3126,Someone is writing fast with a pen on paper.,[77]
3127,Kitchen is at sight in a restaurant.,[60]
3128,Small fan being turned on and off.,[48]
3129,Someone is using a pen to write a signature.,[77]
3130,Chewing gum is everywhere in an alley.,[14]
3131,"Birds are singing, dogs are barking, and cars are passing by in a quiet street.","[4, 12]"
3132,Cars are gathering to race on a sand track.,[54]
3133,A stream is flowing with birds and insects in the background.,[66]
3134,A black billed magpie whispering in a tree.,[76]
3135,Owners and their dogs are having a conversation and barking.,[4]
3136,"A mix of clapping, cocking pot, and car horn is heard.",[19]
3137,"People are talking and dogs are barking, with soft rain and market sounds.",[4]
3138,Creaking flagpoles squeak along a street.,[65]
3139,A computer fan is running.,[48]
3140,Someone is clapping from a balcony and a drum toy is playing.,[19]
3141,"Cars, trains, and some passengers are heard.",[12]
3142,"There is heavy, consistent rainfall.",[55]
3143,Fireworks and screaming are heard.,[58]
3144,Children and teenagers are applauding in a church.,[3]
3145,Something is making a ziper coin sound.,[79]
3146,Electric guitar is sounding.,[29]
3147,Someone is knocking on a tree trunk.,[44]
3148,An electric guitar band with filtered samples is heard.,[29]
3149,Cricket is chirping and a car is passing.,"[17, 12, 22]"
3150,Hard wood is being knocked on.,[44]
3151,"Vintage plane is accelerating, taxiing, and taking off.",[0]
3152,Someone is running in high heels and stops abruptly.,[56]
3153,A crowd is applauding steadily and calmly.,"[3, 23]"
3154,People are talking and then a group is applauding.,[3]
3155,Someone is running on a tile or wooden floor.,[56]
3156,Someone is walking and running up metal stairs.,"[56, 73]"
3157,"Crickets, flies, and background movement are heard.",[22]
3158,"High hiss and hum, close-up steps on tile floor with creaking leather shoes.",[42]
3159,A bird is chirping near a running stream.,"[17, 66]"
3160,Single engine prop plane idle and revving.,[0]
3161,Squeaking sound and other sounds.,[65]
3162,A dog is barking with a slight growl and a higher whimpering bark at the end.,[4]
3163,Horse is galloping and a man is speaking.,[46]
3164,"Someone is running in heels, stopping and starting, with some instructions in the middle. The sound is reverberant and has much flutter.",[56]
3165,People and cars passing by on a street.,[12]
3166,A faucet is dripping.,"[74, 28]"
3167,Birds and crickets are making noise.,[22]
3168,Electric guitar is being played.,[29]
3169,A cat is making an authentic cat purr sound.,[53]
3170,Someone is playing an electric guitar.,[29]
3171,High and low buzz sounds are heard.,[11]
3172,Steam is escaping with a strong constant hiss.,[42]
3173,Squeaky start of propellers on a small old craft.,[65]
3174,"People are yelling, honking, laughing, whistling, and making vocal ambience.",[78]
3175,"An outdoor scene with a muffled train, squeaking, a child, and birds chirping.","[65, 17]"
3176,"A horse is galloping, breathing, pausing, and a man is yelling.",[78]
3177,"Nighttime horse sounds, crickets, and a horse walking and breathing are being recorded.","[73, 22]"
3178,Crickets are chirping loudly.,"[17, 22]"
3179,Someone is starting and revving a motorcycle engine.,"[0, 51]"
3180,"Men are approaching a wagon, chirping birds, some light whistling, yelling, and rattling.","[17, 78]"
3181,Someone is running on dirt.,[56]
3182,A large crowd is applauding.,"[3, 23]"
3183,"A large crowd is cheering, applauding, and talking.","[3, 13, 23]"
3184,Water running from a faucet into a sink.,[74]
3185,A high-pitched hiss is being recorded.,[42]
3186,A high hiss in a larger environment.,[42]
3187,"Someone is saying ""surprise"" in a male voice.",[46]
3188,"A jet engine is producing a loud, shrill hiss.",[42]
3189,Dog is howling and harmonica is being played.,[40]
3190,"Horse breathing, snorting, and screaming are heard.",[58]
3191,Horses are running and man is yelling.,"[56, 78]"
3192,Someone is walking on gravel with lots of tape hiss and muffled high-end sound.,"[73, 42, 68]"
3193,Footsteps and squeaks are present on wood.,"[73, 65]"
3194,A large crowd is giving steady applause.,"[3, 23]"
3195,A group is applauding steadily without much enthusiasm.,[3]
3196,A very large group of girls are screaming shrilly.,[58]
3197,Train is making general clacking and hiss sound.,[42]
3198,An engine is revving and then shutting off.,[0]
3199,Bathroom sink and toilet are flushing.,[70]
3200,A pump is closing and opening bus gates.,[10]
3201,Writing on paper.,[77]
3202,A strong knock is being made.,[44]
3203,"A dog is barking, other dogs are answering far away, light voices of neighbors and wind can be heard in the street.",[4]
3204,Tourists are strolling and hives are buzzing.,[11]
3205,A tram is going by with church bells in the background.,[18]
3206,Bikers and people are chatting and passing by in a calm forest while water drips on leaves.,"[41, 28]"
3207,"Child says ""buhbubub"".",[15]
3208,Scream is good quality.,[58]
3209,People are talking and a female is screaming.,[58]
3210,A dog is barking and heating is being recorded outside.,[4]
3211,Waves are breaking on a beach.,[75]
3212,"Cars passing, church bells ringing, and people talking at a bus stop.","[10, 18, 12]"
3213,A bus is being traveled in.,[10]
3214,A newspaper is being checked in the night with a little scream heard in the background.,[58]
3215,A clap sound is being made.,[19]
3216,"Waves of sea, seagulls, and coastal birds.",[75]
3217,Typing on a laptop keyboard is being done.,[20]
3218,Bells and screams are heard in a cup event.,[58]
3219,Waves are hitting the seaside at a beach.,[75]
3220,A faucet is running.,[74]
3221,Someone is flushing the toilet and washing their hands.,[70]
3222,"A hush, calm stream is being produced from filling a water bottle.","[33, 66]"
3223,Backpack zippers closing.,[79]
3224,Bees are buzzing.,[11]
3225,A squeaky door is being opened and closed.,[65]
3226,Someone is screaming in pain.,[58]
3227,A coffee pot is making a neat sounding rhythm.,[26]
3228,A broken dish washing machine is being recorded.,[26]
3229,Atmosphere is played on keyboard.,[20]
3230,A goose is hissing.,[42]
3231,A goose is screaming loudly.,[58]
3232,A broadcast signal with interference and hiss is captured on an old tube radio.,[42]
3233,Someone is chewing ice with the mouth closed.,[14]
3234,A fast-flowing stream is running.,[66]
3235,A dirty fart.,[30]
3236,Someone is clapping a song.,[19]
3237,Birds and a dog are chirping and barking in a park.,"[17, 4]"
3238,Fuel pump is buzzing.,[11]
3239,A mobility buggy is driving past beeping in a crowd of people.,[23]
3240,Someone is running indoors.,[56]
3241,A hi hat is playing.,[41]
3242,An audible signal is heard behind interference and hiss.,[42]
3243,A garden is ticking.,[69]
3244,Someone is test driving an electric guitar.,[29]
3245,Someone is sneezing softly.,[64]
3246,A microwave is warming up.,[50]
3247,A house cat is purring.,[53]
3248,Waves are crashing on a sandy beach and wind is recorded.,[75]
3249,A short burp is happening.,[9]
3250,A wooden cupboard is being closed.,[24]
3251,A squeaking toilet noise.,[65]
3252,A child is speaking.,[15]
3253,A drawer is being opened and closed.,[27]
3254,Someone is typing on a plastic keyboard.,[20]
3255,Forest sound is playing with a cat meowing.,[49]
3256,Car engine sounds and a squeaking belt are present.,[65]
3257,Mic stand spring is being strummed.,[67]
3258,"Ambience with distant traffic, a plane, and barking dogs.",[4]
3259,Waves breaking on a sandy beach.,[75]
3260,Ball and tick-tock sound is being produced.,[69]
3261,A train is passing by with steam hissing.,[42]
3262,Someone is snapping their fingers.,[34]
3263,Ambience of rain falling with thunder in the background.,[55]
3264,Heavy traffic noise with a frog singing in a pond.,[71]
3265,Eating carrots with snapping and loud chewing.,[14]
