,caption,class
1722,Cows are mooing on farmland.,13
1723,"A remix of a ""cow box"".",13
1724,A cow walking in grass.,13
1725,Funny cow sound from a cylindrical cow mooing box.,13
1726,A cowboy is riding on his horse in the middle of nowhere.,13
1727,Cow is chewing grass.,13
1728,A metallic doorway is whining and squeaking with cow mooing and far road noise.,13
1729,Someone is walking on a mountaintop next to a cow pasture.,13
1730,A flock of cows is sounding hungry.,13
1731,"Beautiful country ambience is recorded with mourning doves, meadowlarks, and cows mooing.",13
1732,Cows are in the mountains.,13
1733,Excited cows in a milking barn are being recorded.,13
1734,Cows are mooing in the countryside.,13
1735,Cows are heard in the distance in a rural setting.,13
1736,Cow mooing is digitized.,13
1737,Leaves are being crushed and sound like a cow chewing.,13
1738,Cows are mooing at a stockyard.,13
1739,A cow and calf are making sounds.,13
1740,"A motor runs, a man speaks, and a cow moos",13
1741,Cows are mooing and a cowboy is passing through a metal doorway.,13
1742,Cows are moving around and sniffing in a farm pen by the road.,13
1743,Bulls and cows are calling and mooing in the countryside.,13
1744,"There is a busy market with traders, a temple with people offering puja, kids playing games, and a cow in an alleyway.",13
1745,Robots read narcowar news.,13
1746,"Vocal recording of someone saying ""You look like a coward"".",13
1747,Cows are being prepared for milking.,13
1748,Someone is slowly crinkling and crackles materials together.,14
1749,A vinyl record is ending with crackles.,14
1750,A vinyl crackle is repeating.,14
1751,"A ""relaxed"" fire crackles.",14
1752,Hiss and crackle are heard.,14
1753,The periodic crackles and pops are from a roaring fire.,14
1754,"A fire crackles, generating steady clacking and popping sounds.",14
1755,Something sprays a liquid and it crackles and echoes softly for a little,14
1756,A machines beep rapidly and a radio crackles,14
1757,Fire crackle is heard.,14
1758,Cutlery clinking against a plate or dishware and the crackle of a fire or barbecue nearby,14
1759,Crackle of ice.,14
1760,A crackle sound is playing.,14
1761,Record player crackles before song plays.,14
1762,A fire is burning with multiple crackles and pops in the background.,14
1763,Someone is playing on a crackle-box and recording with a cheap mic.,14
1764,A fire crackles while a pan of food is frying on the fire,14
1765,Humm sound with vinyl crackle.,14
1766,"A solo male is singing a whale song. Others are calling in the background. Crackles from snapping shrimps are heard, then reduce.",14
1767,A man talks as crackles and a beep go off to get the sewing machine to work,14
1768,A water feature is in flow as parts within it start to crackle like twigs in the mechanism.,14
1769,A crackle is synthesized.,14
1770,White noise and stereo crackles are heard.,14
1771,A small fire crackles and pops in a fireplace.,14
1772,"Something is creating noise, hum, and crackles.",14
1773,Wood makes popping noises as a fire burns and crackles.,14
1774,A small fire crackles gently and steadily nearby.,14
1775,Fire crackle is recorded.,14
1776,Radio is receiving static hiss/crackle while tuner is moved.,14
1777,An eaglet is calling. Female calls once. A few crackles are present.,14
1778,Wood burns and crackles while in a fire.,14
1779,"A person announces, and then a loud crackle sound, followed by more announcement",14
1780,Someone is processing a throat crackle into a water bottle.,14
1781,"A fire crackles softly, a light breeze hits and the fire picks up a bit.",14
1782,A fire crackles as bugs chirp in the wilderness,14
1783,Radio static crackles with a periodic buzzing sound,14
1784,An eaglet is calling. A female is moving around in a nest. Slight crackles are heard.,14
1785,Wood crackles while burning hotly in a fire.,14
1786,A long synth delay with noise and crackle is playing.,14
1787,Fire continues to burn as the wood crackles and pops.,14
1788,Little crackles with a panning effect are heard.,14
1789,"Cellophane crackles and crinkles, followed by quiet thumping and scraping",14
1790,At the camp grounds a fire crackles throughout the night.,14
1791,Bass crackles and purrs.,14
1792,A gramophone is playing with crackle-noise and other surface sounds of the vinyl.,14
1793,Vinyl record crackle is being heard.,14
1794,A deep bassy crackle sound is being made.,14
1795,A snap-crackle sound is being made.,14
1796,Rain crackles while it is steadily smacking the pavement.,14
1797,"A fire crackles softly, then a light breeze hits and the fire picks up a bit.",14
1798,Only crackles are heard from a decrackle filter.,14
1799,"Small items roll, collide and scrape together as they rattle and crackle.",14
1800,An A\D crackle is heard.,14
1801,Fake vinyl crackle is being created.,14
1802,Crackles are being played.,14
1803,Static crackles on an old radio set outside.,14
1804,"White noise, a tone, stereo crackles are heard.",14
1805,An amplifier crackles.,14
1806,"Leaves crackle and crunch, and twigs are snap as a person takes a walk outdoors.",14
1807,"An adult male speaks, and paper crinkles and crackles",14
1808,Slightly muffled flames and a steady crackle of a building on fire are being recorded.,14
1809,Synthesized noises are sounding like vinyl crackle.,14
1810,Record crackles are heard.,14
1811,The sound of a crackled television is being played with repetition and atmosphere.,14
1812,"A gramophone is playing a vinyl-record with placement of needle, crackle-noise and other surface sounds.",14
1813,Pops and crackles are being made with the throat and mouth.,14
1814,Synthesized vinyl crackle sound.,14
1815,"Strange synthesized alien sounds are being played with hisses, crackles, buzzes, and static.",14
1816,"Small items roll, collide and scrape as they rattle and crackle.",14
1817,A fire roars and crackles in the background as time goes on.,14
1818,The crackle of a well burning log on the fire,14
1819,Outdoor ambiance followed by a series of crackles then an explosion,14
1820,A synthesized vinyl crackle sound is being made.,14
1821,Crackles are heard.,14
1822,The sound of a match being struck and an open fire being lit with a crackle of flame is heard.,14
1823,A fire crackles simultaneously as a car brake makes a screeching sound.,14
1824,Inside a fireplace a small fire crackles and pops.,14
1825,Someone is playing and handling a bag with crackles.,14
1826,The sound of amplifier crackles is present.,14
1827,Fire crackles through grass.,14
1828,A pop sound with crackles after is made with the mouth.,14
1829,a fire slowly crackles as it continuously burns,14
1830,A synthesized vinyl crackle sound is made using scratching technique.,14
1831,"Walking through water and grunting, distant gulls, terns, and waders, a hum, and some crackles are heard.",14
1832,A cracklebox is emitting a kazoo-like sound.,14
1833,An old man talks with some crackle of static,14
1834,Pops and crackles are being emitted from a piece of machinery.,14
1835,Crackles are heard between songs.,14
1836,"White noise, a tone, and stereo crackles are heard.",14
1837,Someone is playing a crackle-box.,14
1838,Oil crackles on a plate as a person talks nearby at moderate volume,14
1839,"Static crackles, a person speaks in a distorted way, and water flows",14
1840,A person is walking outside while leaves crackle and trash as well.,14
1841,"There is a quick succession of fast, high-pitched shots with a reverberant crack and crackle in the background.",14
1842,Wood being crackled and splintered with hand tools.,14
1843,The crackles of an old record.,14
1844,A steady clacking and popping sounds as the fire crackles.,14
1845,Pops and crackles are sweeping upward in frequency.,14
1846,Someone is popping pills out of a package with a loud plastic crackle sound.,14
1847,A fire roars and crackles in the background over time.,14
1848,A good sized fired crackles and snaps occasionally.,14
1849,The loud noise made a crackle with other sounds.,14
1850,Roaring fire and metal crackle.,14
1851,Fire crackles and burns.,14
1852,A filtered crackle noise is playing.,14
1853,A zombie noise with a slight crackle in the background is being made.,14
1854,A pistol is firing with a crackle and shell.,14
1855,A wood fire crackles steadily and throws off sparks.,14
1856,Someone is goofing around on a crackle-box.,14
1857,A large fire snaps and crackles intermittently in the air.,14
1858,"A mute swan is making growls, hums, and crackles.",14
1859,Something is making crackle and glitchy sounds.,14
1860,Cable is making crackles and hums from a broken connection.,14
1861,A crackle is heard after a record ends.,14
1862,Fire and crackle in a small stove is playing.,14
1863,Compressed air spraying followed by a series of rapid gunfire shots and metal rattling as fire burns and softly crackles in the background,14
1864,A noise crackle sequence is playing.,14
1865,A chick is calling and ejecting oil. The background is heavy with crackles.,14
1866,A filtered crackle noise collection for resampling.,14
1867,"White noise, a tone, and stereo crackles are present.",14
1868,"Compilation of sounds with pops, crackles and interesting parts for drum beats.",14
1869,A fire roars and periodically crackles and pops.,14
1870,The crackle of a fire with the slight rhythmic squeaking sound in the background.,14
1871,Vinyl crackles and background noise.,14
1872,There is a crackle sound.,14
1873,A campfire continues to crackle and burn consistently.,14
1874,A fake vinyl or fake fire crackle is happening.,14
1875,Someone is shopping in a little store with crackles.,14
1876,"Power generator motor is running, TV noises and voices are heard, and crickets are chirping.",15
1877,Quiet and diffused background traffic and crickets are recorded in a quiet parking lot.,15
1878,A cricket is singing and a car is passing.,15
1879,"crickets singing, someone walking, and a soda can being opened",15
1880,Crickets are being recorded in the Harz mountains.,15
1881,"Crickets are singing, with other crickets in the background.",15
1882,Crickets sing and an animal vocalizes,15
